id	Domain	Kingdom	Subkingdom	Infrakingdom	Phylum	Subphylum	Infraphylum	Superclass	Class	Subclass	Superorder	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Subspecies	Variety	Forma	valid_name
148917	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Coscinodiscales	NA	Coscinodiscaceae	NA	Coscinodiscus	NA	NA	NA	NA	NA	Coscinodiscus
110244	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Protoperidinium	NA	Protoperidinium pallidum	NA	NA	NA	Protoperidinium pallidum
961694	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Biddulphianae	Hemiaulales	NA	Hemiaulaceae	NA	Cerataulina	NA	Cerataulina bergonii	NA	NA	NA	Cerataulina bergonii
149122	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros didymus	NA	NA	NA	Chaetoceros didymus
149115	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Rhizosolenianae	Rhizosoleniales	NA	Rhizosoleniaceae	NA	Rhizosolenia	NA	Rhizosolenia setigera	NA	NA	NA	Rhizosolenia setigera
149152	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Bacillariales	NA	Bacillariaceae	NA	Pseudo-nitzschia	NA	Pseudo-nitzschia seriata	NA	NA	NA	Pseudo-nitzschia seriata
110257	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Protoperidinium	NA	Protoperidinium steinii	NA	NA	NA	Protoperidinium steinii
840627	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gonyaulacales	NA	Ceratiaceae	NA	Tripos	NA	Tripos furca	NA	NA	NA	Tripos furca
149023	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Lithodesmiophycanae	Lithodesmiales	NA	Lithodesmiaceae	NA	Ditylum	NA	Ditylum brightwellii	NA	NA	NA	Ditylum brightwellii
254440	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Prasiolales	NA	Koliellaceae	NA	Koliella	NA	Koliella spiralis	NA	NA	NA	Koliella spiralis
622681	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Scenedesmoidea	Scenedesmus	NA	Scenedesmus brevispina	NA	NA	NA	Scenedesmus brevispina
177508	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Pseudanabaenaceae	Pseudanabaenoideae	Limnothrix	NA	Limnothrix redekei	NA	NA	NA	Limnothrix redekei
109474	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gymnodiniales	NA	Gymnodiniaceae	NA	Cochlodinium	NA	NA	NA	NA	NA	Cochlodinium
149228	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros laciniosus	NA	NA	NA	Chaetoceros laciniosus
115106	Eucaryota	Chromista	Hacrobia	NA	Haptophyta	NA	NA	NA	Prymnesiophyceae	NA	NA	Phaeocystales	NA	Phaeocystaceae	NA	Phaeocystis	NA	Phaeocystis pouchetii	NA	NA	NA	Phaeocystis pouchetii
149114	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Rhizosolenianae	Rhizosoleniales	NA	Rhizosoleniaceae	NA	Rhizosolenia	NA	Rhizosolenia delicatula	NA	NA	NA	Rhizosolenia delicatula
163348	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Rhizosolenianae	Rhizosoleniales	NA	Rhizosoleniaceae	NA	Rhizosolenia	NA	Rhizosolenia semispina	NA	NA	NA	Rhizosolenia semispina
149221	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros curvisetus	NA	NA	NA	Chaetoceros curvisetus
149219	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros debilis	NA	NA	NA	Chaetoceros debilis
233195	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Protoperidinium	NA	Protoperidinium longispinum	NA	NA	NA	Protoperidinium longispinum
110249	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Protoperidinium	NA	Protoperidinium pyriforme	NA	NA	NA	Protoperidinium pyriforme
148961	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Aulacoseirales	NA	Aulacoseiraceae	NA	Aulacoseira	NA	Aulacoseira granulata	NA	NA	NA	Aulacoseira granulata
156598	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Surirellales	NA	Entomoneidaceae	NA	Entomoneis	NA	NA	NA	NA	NA	Entomoneis
149121	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros densus	NA	NA	NA	Chaetoceros densus
110219	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Protoperidinium	NA	Protoperidinium divergens	NA	NA	NA	Protoperidinium divergens
576274	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Monoraphidium	NA	Monoraphidium irregulare	NA	NA	NA	Monoraphidium irregulare
177507	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Pseudanabaenaceae	Pseudanabaenoideae	Limnothrix	NA	Limnothrix planctonica	NA	NA	NA	Limnothrix planctonica
576706	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Hydrodictyaceae	NA	Tetraëdron	NA	Tetraëdron caudatum	NA	NA	NA	Tetraëdron caudatum
163042	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycidae incertae sedis	NA	NA	NA	NA	Syndendrium	NA	Syndendrium diadema	NA	NA	NA	Syndendrium diadema
964359	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Coscinodiscales	NA	Coscinodiscaceae	NA	Coscinodiscus	NA	Coscinodiscus angustelineatus	NA	NA	NA	Coscinodiscus angustelineatus
148922	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Thalassiosiraceae	NA	Thalassiosira	NA	Thalassiosira eccentrica	NA	NA	NA	Thalassiosira eccentrica
162934	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	NA	Tetrastrum	NA	NA	NA	NA	NA	Tetrastrum
177572	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Leptolyngbyaceae	Leptolyngbyoideae	Planktolyngbya	NA	Planktolyngbya contorta	NA	NA	NA	Planktolyngbya contorta
162694	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Aphanothecaceae	NA	Aphanothece	NA	Aphanothece stagnina	NA	NA	NA	Aphanothece stagnina
149039	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Leptocylindrales	NA	Leptocylindraceae	NA	Leptocylindrus	NA	Leptocylindrus minimus	NA	NA	NA	Leptocylindrus minimus
149123	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros socialis	NA	NA	NA	Chaetoceros socialis
573782	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Pyrocystales	NA	Pyrocystaceae	NA	Pyrocystis	NA	Pyrocystis pseudonoctiluca	NA	NA	NA	Pyrocystis pseudonoctiluca
110217	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Protoperidinium	NA	Protoperidinium depressum	NA	NA	NA	Protoperidinium depressum
648201	Procaryota	Bacteria	NA	NA	Bacteria incertae sedis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Achroonema	NA	Achroonema proteiforme	NA	NA	NA	Achroonema proteiforme
163030	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycidae incertae sedis	NA	NA	NA	NA	Phaeoceros	NA	NA	NA	NA	NA	Phaeoceros
178582	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Eutreptiida	NA	Eutreptiaceae	NA	Eutreptia	NA	NA	NA	NA	NA	Eutreptia
160528	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Bacillariales	NA	Bacillariaceae	NA	Pseudo-nitzschia	NA	Pseudo-nitzschia pungens	NA	NA	NA	Pseudo-nitzschia pungens
837459	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gonyaulacales	NA	Ceratiaceae	NA	Tripos	NA	Tripos lineatus	NA	NA	NA	Tripos lineatus
149291	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros brevis	NA	NA	NA	Chaetoceros brevis
148944	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Coscinodiscales	NA	Hemidiscaceae	NA	Actinocyclus	NA	NA	NA	NA	NA	Actinocyclus
160590	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Monoraphidium	NA	NA	NA	NA	NA	Monoraphidium
984183	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Melosirales	NA	Melosiraceae	NA	Melosira	NA	Melosira granulata	NA	NA	Melosira granulata f. angustissima	Melosira granulata f. angustissima
149243	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Melosirales	NA	Melosiraceae	NA	Melosira	NA	Melosira dubia	NA	NA	NA	Melosira dubia
160520	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Attheyaceae	NA	Attheya	NA	Attheya decora	NA	NA	NA	Attheya decora
148931	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Thalassiosiraceae	NA	Thalassiosira	NA	Thalassiosira nordenskioeldii	NA	NA	NA	Thalassiosira nordenskioeldii
146551	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Phormidiaceae	Phormidioideae	Planktothrix	NA	NA	NA	NA	NA	Planktothrix
164070	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Kirchneriella	NA	Kirchneriella obesa	NA	NA	NA	Kirchneriella obesa
163247	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Trachelomonas	NA	NA	NA	NA	NA	Trachelomonas
149129	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Chaetocerotanae	Chaetocerotanae incertae sedis	NA	Chaetocerotaceae	NA	Chaetoceros	NA	Chaetoceros compressus	NA	NA	NA	Chaetoceros compressus
149158	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Coscinodiscales	NA	Coscinodiscaceae	NA	Coscinodiscus	NA	Coscinodiscus radiatus	NA	NA	NA	Coscinodiscus radiatus
109566	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Prorocentrales	NA	Prorocentraceae	NA	Prorocentrum	NA	NA	NA	NA	NA	Prorocentrum
148941	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Ethmodiscales	NA	Ethmodiscaceae	NA	Ethmodiscus	NA	Ethmodiscus punctiger	NA	NA	NA	Ethmodiscus punctiger
969455	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Coscinodiscales	NA	Coscinodiscaceae	NA	Coscinodiscus	NA	Coscinodiscus lacustris	NA	Coscinodiscus lacustris var. pelagica	NA	Coscinodiscus lacustris var. pelagica
105502	Eucaryota	Protozoa	Sarcomastigota	NA	Choanozoa	Choanofila	NA	NA	Choanoflagellatea	NA	NA	Acanthoecida	NA	Acanthoecidae	Nudiform	Acanthoeca	NA	NA	NA	NA	NA	Acanthoeca
149247	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Melosirales	NA	Melosiraceae	NA	Melosira	NA	Melosira islandica	NA	NA	NA	Melosira islandica
985525	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Synedra	NA	Synedra acus	NA	NA	Synedra acus f. acus	Synedra acus f. acus
178595	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	NA	NA	Synurophyceae	NA	NA	Synurales	NA	Synuraceae	NA	Synura	NA	Synura uvella	NA	NA	NA	Synura uvella
1380951	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Eremosphaeraceae	NA	Neglectella	NA	Neglectella solitaria	NA	NA	NA	Neglectella solitaria
175333	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Amphipleuraceae	NA	Frustulia	NA	Frustulia viridula	NA	NA	NA	Frustulia viridula
248146	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Hydrodictyaceae	NA	Stauridium	NA	Stauridium tetras	NA	NA	NA	Stauridium tetras
175322	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycidae incertae sedis	NA	NA	NA	NA	Vibrio	NA	Vibrio tripunctatus	NA	NA	NA	Vibrio tripunctatus
984438	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Navicula	NA	Navicula tuscula	NA	NA	Navicula tuscula f. tuscula	Navicula tuscula f. tuscula
984117	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Thalassiosiranae	Thalassiosirales	NA	Stephanodiscaceae	NA	Cyclotella	NA	Cyclotella glomerata	NA	NA	Cyclotella glomerata f. glomerata	Cyclotella glomerata f. glomerata
149524	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Thalassiophysales	NA	Catenulaceae	NA	Amphora	NA	Amphora ovalis	NA	NA	NA	Amphora ovalis
248171	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorodendrophyceae	NA	NA	Chlorodendrales	NA	Chlorodendraceae	NA	Tetraselmis	NA	Tetraselmis cordiformis	NA	NA	NA	Tetraselmis cordiformis
149203	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Navicula	NA	Navicula cryptocephala	NA	NA	NA	Navicula cryptocephala
157254	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Dinobryon	NA	Dinobryon sociale	NA	NA	NA	Dinobryon sociale
149364	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Fragilaria	NA	Fragilaria construens	NA	NA	NA	Fragilaria construens
149346	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Meridion	NA	Meridion circulare	NA	NA	NA	Meridion circulare
149604	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Bacillariales	NA	Bacillariaceae	NA	Nitzschia	NA	Nitzschia sigmoidea	NA	NA	NA	Nitzschia sigmoidea
610934	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	NA	Tetrastrum	NA	Tetrastrum staurogeniiforme	NA	NA	NA	Tetrastrum staurogeniiforme
149035	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Pleurosigmataceae	NA	Gyrosigma	NA	Gyrosigma acuminatum	NA	NA	NA	Gyrosigma acuminatum
149377	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Achnanthales	NA	Cocconeidaceae	NA	Cocconeis	NA	Cocconeis pediculus	NA	NA	NA	Cocconeis pediculus
146567	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Chroococcaceae	NA	Chroococcus	NA	Chroococcus minutus	NA	NA	NA	Chroococcus minutus
162877	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Aulacoseirales	NA	Aulacoseiraceae	NA	Aulacoseira	NA	Aulacoseira italica	NA	NA	NA	Aulacoseira italica
175421	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Bacillariales	NA	Bacillariaceae	NA	Nitzschia	NA	Nitzschia intermedia	NA	NA	NA	Nitzschia intermedia
621617	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Cuspidothrix	NA	Cuspidothrix issatschenkoi	NA	NA	NA	Cuspidothrix issatschenkoi
149538	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Cymbellales	NA	Cymbellaceae	NA	Cymbella	NA	NA	NA	NA	NA	Cymbella
172836	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Navicula	NA	Navicula pelagica	NA	NA	NA	Navicula pelagica
110209	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Protoperidinium	NA	Protoperidinium breve	NA	NA	NA	Protoperidinium breve
163497	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Coscinodiscales	NA	Coscinodiscaceae	NA	Coscinodiscus	NA	Coscinodiscus lacunosus	NA	NA	NA	Coscinodiscus lacunosus
480247	Procaryota	Bacteria	NA	NA	Proteobacteria	NA	NA	NA	Gammaproteobacteria	NA	NA	Thiotrichales	NA	Thiotrichaceae	NA	Beggiatoa	NA	NA	NA	NA	NA	Beggiatoa
549205	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Cymatosirophycanae	Cymatosirales	NA	Cymatosiraceae	NA	Lennoxia	NA	Lennoxia faveolata	NA	NA	NA	Lennoxia faveolata
162803	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Biddulphianae	Triceratiales	NA	Triceratiaceae	NA	Eupodiscus	NA	Eupodiscus tenellus	NA	NA	NA	Eupodiscus tenellus
576250	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Chroococcaceae	NA	Limnococcus	NA	Limnococcus limneticus	NA	NA	NA	Limnococcus limneticus
841287	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Kryptoperidiniaceae	NA	Durinskia	NA	Durinskia dybowskii	NA	NA	NA	Durinskia dybowskii
974756	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Fragilaria	NA	Fragilaria venter	NA	Fragilaria venter var. venter	NA	Fragilaria venter var. venter
178610	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Oocystaceae	NA	Lagerheimia	NA	Lagerheimia genevensis	NA	NA	NA	Lagerheimia genevensis
178944	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Oocystaceae	NA	Lagerheimia	NA	Lagerheimia wratislaviensis	NA	NA	NA	Lagerheimia wratislaviensis
249713	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus maximus	NA	NA	NA	Desmodesmus maximus
612498	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus abundans	NA	NA	NA	Desmodesmus abundans
110212	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Protoperidiniaceae	NA	Protoperidinium	NA	Protoperidinium conicoides	NA	NA	NA	Protoperidinium conicoides
109992	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Gonyaulacales	NA	Cladopyxidaceae	NA	Micracanthodinium	NA	Micracanthodinium claytonii	NA	NA	NA	Micracanthodinium claytonii
157242	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Dinobryon	NA	Dinobryon bavaricum	NA	NA	NA	Dinobryon bavaricum
177949	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Caloneis	NA	Caloneis amphisbaena	NA	Caloneis amphisbaena var. subsalina	NA	Caloneis amphisbaena var. subsalina
1296717	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Staurosira	NA	Staurosira inflata	NA	NA	NA	Staurosira inflata
